epoch,beta,loss,reconstruction,kl,validation_loss,validation_reconstruction,validation_kl
1,0.04000000000000001,1947.4809564788957,1931.8058410920708,391.8778481030356,1000.3977867683532,983.4969614180308,422.52058084154885
2,0.08000000000000002,863.5436285372773,839.9129326591665,295.3837110424473,769.3298097253224,746.1840970672123,289.32135290721106
3,0.12,701.1524594682375,669.8455700076004,260.8907434800092,672.0544091021825,640.9086401367188,259.5480632091704
4,0.16000000000000003,643.8606144831731,605.2917564702789,241.05537511212793,627.6986697436136,589.9713806346106,235.79556925455728
5,0.2,599.7250095557304,554.6424473551064,225.41281079598681,596.4740436662946,551.3822143942213,225.45914393833706
6,0.24,577.3620290626767,525.7273643804351,215.1444398353542,578.6994204566593,526.8292901320684,216.12556003146702
7,0.27999999999999997,556.1526511351987,498.66578349808225,205.31023652089667,556.3870867047991,498.8977437918527,205.3190959530785
8,0.32000000000000006,544.8331450725573,481.5761310007777,197.67817715606,580.4991559709821,516.2522209046379,200.77168159605964
9,0.36000000000000004,531.9065413669224,463.5525196472444,189.87227530501008,555.3844855608259,488.09328008742557,186.9200110735212
10,0.4,520.1418530218202,447.15600033583144,182.4646319221048,533.232106391059,461.58680536179315,179.11325718470982
11,0.44000000000000006,513.8517562382901,436.47737929400273,175.8508547959824,545.7196978469123,470.90438464936756,170.03481818305121
12,0.48,508.87214253283196,427.65036784038284,169.21203323295214,531.172622922867,451.5822774832589,165.81322601802765
13,0.52,504.65221601805536,420.04375516451324,162.7085858513327,535.8630641973587,448.8167306082589,167.39679831852987
14,0.5599999999999999,497.98303084567664,410.0333670361549,157.05296974699962,522.236570483011,435.1728939577133,155.47084626697358
15,0.6000000000000001,492.3640347994291,401.30948193580315,151.75758258249965,538.1541988699777,446.9156541418651,152.06423670208645
16,0.6400000000000001,488.0505360046663,394.19763998316427,146.64515568659857,542.7144720362103,447.88357828776043,148.17327951582652
17,0.68,487.9902999670797,391.2957118798165,142.1979227195498,527.3444632781498,432.73511497860864,139.13139021616132
18,0.7200000000000001,482.1864900200615,382.80393933602585,138.03131579921256,537.0532530769469,438.90458933996774,136.31757710774738
19,0.76,481.754685345818,379.8002849596119,134.1505283338452,526.9085239955357,426.505815952846,132.10882535419768
20,0.8,477.4192920529465,372.8741961863246,130.68136845239147,521.9480689251612,420.8648552207341,126.35402191646516
21,0.8,470.1251046711503,366.4826353599583,129.55308532714844,523.209576125372,419.13714803059895,130.09053189716641
22,0.8,461.64679811227376,358.70177822199344,128.68127379266386,516.8919947064112,414.1500165860615,128.42747413271948
23,0.8,457.3978913596313,355.0669209061705,127.91371068479788,510.7026454768105,409.2848337712364,126.77226364862351
24,0.8,452.26508106904873,350.341412022103,127.40458154462581,520.3764446537078,419.34313410683285,126.29163463774182
25,0.8,444.86491677124576,343.4539609883166,126.76369172523464,526.4898373170882,425.23283123682415,126.57125262548053
26,0.8,439.5649872516615,338.6125430284043,126.19055334583128,508.0016722857763,405.7342389012897,127.83429328070747
27,0.8,432.2550291864041,331.2749073149392,126.22514981921442,498.8049474903894,400.2557243226066,123.1865306454613
28,0.8,428.55997339309073,328.1597669782682,125.50025546388927,494.4795813569568,395.1045241001674,124.21881735181051
29,0.8,422.826438524065,322.71328928675587,125.14143340512099,494.6475365048363,394.346078093998,125.37681922549294
30,0.8,413.98866044126487,314.0529020145468,124.9196949264043,492.41617509145584,393.3783506169395,123.79727177695622
31,0.8,411.81491972634154,312.2018305575686,124.51636004555819,493.2838749767485,393.5754318188864,124.63555381169395
32,0.8,411.021186517914,311.31929478710055,124.62736107321346,481.64089735243056,383.5628992861793,122.59749384804377
33,0.8,401.786674810211,302.442000997552,124.18083836482121,476.3399775235615,378.00655372256324,122.9167778765966
34,0.8,400.64896430796625,301.21661749792315,124.29042812709895,467.6464624410962,369.9259749348958,122.15061000279017
35,0.8,395.39441815544575,296.27580447650064,123.89826392264388,478.70751302083335,378.3791969129774,125.41039452931237
36,0.8,394.4362179855416,295.4057508787958,123.7880809663108,468.8345750015501,371.1815936763703,122.06622584751675
37,0.8,393.32212394610787,294.459026353931,123.57886826182921,465.27739300440226,364.9385011121962,125.42360947381883
38,0.8,385.5746618762815,286.8946839069349,123.3499706147483,461.74610622829863,363.7780163186694,122.4601110936725
39,0.8,382.13038794055785,283.43142679482025,123.37369744486399,462.8393405102927,363.85434785388765,123.73123305547806
40,0.8,381.1252886051506,282.60787722212154,123.1467617949749,452.25892271980405,353.2926798502604,123.70779483855716
